acc	sex	mapped_sex
SRR8530412		unknown
SRR8530413		unknown
SRR8530414		unknown
SRR8530415		unknown
SRR8530416		unknown
SRR8530417		unknown
SRR8530418		unknown
SRR8530419		unknown
SRR8530420		unknown
SRR8530422		unknown
SRR8530423		unknown
SRR8530424		unknown
SRR8530425		unknown
SRR8530427		unknown
SRR8530428		unknown
SRR8530429		unknown
SRR8530430		unknown
SRR8530431		unknown
SRR8530432		unknown
SRR8599312		unknown
SRR8599313		unknown
SRR8599314		unknown
SRR8599315		unknown
SRR8599316		unknown
SRR8599317		unknown
SRR8599318		unknown
SRR8599319		unknown
SRR8599320		unknown
SRR8650463	female	female
SRR8650464	female	female
SRR8650465	female	female
SRR8650466	female	female
SRR8650469	female	female
SRR8650470	female	female
SRR8650471	female	female
SRR8658906	male	male
SRR8658907	male	male
SRR8658909	male	male
SRR8658910	male	male
SRR8658911	male	male
SRR8658912	male	male
SRR8664453		unknown
SRR8664455		unknown
SRR8664456		unknown
SRR8664457		unknown
SRR8664460		unknown
SRR8664471		unknown
SRR8664472		unknown
SRR8664473		unknown
SRR8664474		unknown
SRR8664475		unknown
SRR8664476		unknown
SRR8664477		unknown
SRR8664478		unknown
SRR8664480		unknown
SRR8664481		unknown
SRR8664482		unknown
SRR868961		unknown
SRR868962		unknown
SRR868963		unknown
SRR868964		unknown
SRR868969		unknown
SRR868970		unknown
SRR868971		unknown
SRR868972		unknown
SRR868973		unknown
SRR868974		unknown
SRR868975		unknown
SRR868976		unknown
SRR868979		unknown
SRR868982		unknown
SRR868983		unknown
SRR868984		unknown
SRR868985		unknown
SRR868986		unknown
SRR868987		unknown
SRR868988		unknown
SRR868990		unknown
SRR868991		unknown
SRR868992		unknown
SRR868993		unknown
SRR868994		unknown
SRR868995		unknown
SRR868996		unknown
SRR868997		unknown
SRR868998		unknown
SRR868999		unknown
SRR869000		unknown
SRR869001		unknown
SRR869002		unknown
SRR869003		unknown
SRR869004		unknown
SRR869005		unknown
SRR869006		unknown
SRR869007		unknown
SRR869008		unknown
SRR869009		unknown
SRR869010		unknown
SRR869011		unknown
SRR869012		unknown
SRR869013		unknown
SRR869014		unknown
SRR869015		unknown
SRR869016		unknown
SRR869017		unknown
SRR869018		unknown
SRR869019		unknown
SRR869020		unknown
SRR869023		unknown
SRR869024		unknown
SRR869025		unknown
SRR869026		unknown
SRR869027		unknown
SRR869028		unknown
SRR869029		unknown
SRR869030		unknown
SRR869031		unknown
SRR869032		unknown
SRR869034		unknown
SRR869036		unknown
SRR869037		unknown
SRR869039		unknown
SRR869040		unknown
SRR869041		unknown
SRR869043		unknown
SRR869048		unknown
SRR869050		unknown
SRR869051		unknown
SRR869054		unknown
SRR869055		unknown
SRR869057		unknown
SRR869058		unknown
SRR869060		unknown
SRR869062		unknown
SRR869063		unknown
SRR869064		unknown
SRR869065		unknown
SRR869066		unknown
SRR869067		unknown
SRR869068		unknown
SRR869069		unknown
SRR869070		unknown
SRR869072		unknown
SRR869073		unknown
SRR869074		unknown
SRR869075		unknown
SRR869076		unknown
SRR869078		unknown
SRR869079		unknown
SRR869080		unknown
SRR869081		unknown
SRR869082		unknown
SRR869084		unknown
SRR869085		unknown
SRR869086		unknown
SRR869087		unknown
SRR869088		unknown
SRR869089		unknown
SRR869090		unknown
SRR869092		unknown
SRR869093		unknown
SRR869094		unknown
SRR869095		unknown
SRR869096		unknown
SRR869097		unknown
SRR869098		unknown
SRR869099		unknown
SRR869100		unknown
SRR869101		unknown
SRR869102		unknown
SRR869103		unknown
SRR870675		unknown
SRR8742701	not determined	unknown
SRR8742702	not determined	unknown
SRR8742703	not determined	unknown
SRR8742704	not determined	unknown
SRR8742705	not determined	unknown
SRR8742706	not determined	unknown
SRR8748882	male	male
SRR8748883	male	male
SRR8748886	male	male
SRR8748888	male	male
SRR8748889	male	male
SRR8796959	male	male
SRR8796961	male	male
SRR8796963	male	male
SRR8796964	male	male
SRR8796967	male	male
SRR8796968	male	male
SRR8796970	male	male
SRR8796973	male	male
SRR8796974	male	male
SRR8796979	male	male
SRR8796980	male	male
SRR8796981	male	male
SRR8796982	male	male
SRR8796983	male	male
SRR8796984	male	male
SRR8796985	male	male
SRR8796986	male	male
SRR8823227	male	male
SRR8823228	male	male
SRR8823229	male	male
SRR8877867		unknown
SRR8877868		unknown
SRR8877869		unknown
SRR8877870		unknown
SRR8885314		unknown
SRR8885315		unknown
SRR8885316		unknown
SRR8885317		unknown
SRR8885318		unknown
SRR8885319		unknown
SRR8907797		unknown
SRR8907799		unknown
SRR8907800		unknown
SRR8907801		unknown
SRR8907802		unknown
SRR8907803		unknown
SRR8907804		unknown
SRR8907805		unknown
SRR8907806		unknown
SRR8907807		unknown
SRR8907808		unknown
SRR8907809		unknown
SRR8907810		unknown
SRR8907811		unknown
SRR8907812		unknown
SRR8907813		unknown
SRR8907816		unknown
SRR8907818		unknown
SRR8907819		unknown
SRR8907820		unknown
SRR8907821		unknown
SRR8907822		unknown
SRR8957088		unknown
SRR8957089		unknown
SRR8957090		unknown
SRR8957092		unknown
SRR8957093		unknown
SRR9143081	male	male
SRR9143083	male	male
SRR9143084	male	male
SRR9143085	male	male
SRR921319		unknown
SRR921320		unknown
SRR9214989		unknown
SRR9214991		unknown
SRR9214992		unknown
SRR9214993		unknown
SRR9214994		unknown
SRR9214995		unknown
SRR9214997		unknown
SRR9214998		unknown
SRR9214999		unknown
SRR9215000		unknown
SRR9215001		unknown
SRR9215002		unknown
SRR9215003		unknown
SRR9215004		unknown
SRR9215005		unknown
SRR9215007		unknown
SRR9215008		unknown
SRR9215009		unknown
SRR9215010		unknown
SRR9215011		unknown
SRR9215012		unknown
SRR9215013		unknown
SRR9215014		unknown
SRR9215015		unknown
SRR9215016		unknown
SRR9215017		unknown
SRR9215018		unknown
SRR9215019		unknown
SRR9215020		unknown
SRR9215021		unknown
SRR9215022		unknown
SRR9215023		unknown
SRR9215024		unknown
SRR9215025		unknown
SRR9215026		unknown
SRR9215027		unknown
SRR9215028		unknown
SRR9215029		unknown
SRR9215030		unknown
SRR9215031		unknown
SRR9215032		unknown
SRR9215034		unknown
SRR9215035		unknown
SRR9215036		unknown
SRR9215038		unknown
SRR9215039		unknown
SRR9215040		unknown
SRR9215041		unknown
SRR9215043		unknown
SRR9215044		unknown
SRR9215045		unknown
SRR9215046		unknown
SRR9215047		unknown
SRR9215048		unknown
SRR9215049		unknown
SRR9215050		unknown
SRR9215051		unknown
SRR9215052		unknown
SRR9215053		unknown
SRR9215054		unknown
SRR9215055		unknown
SRR9215056		unknown
SRR9215057		unknown
SRR9215058		unknown
SRR9215059		unknown
SRR9215060		unknown
SRR9215061		unknown
SRR9215062		unknown
SRR9215063		unknown
SRR9215064		unknown
SRR9215065		unknown
SRR9215066		unknown
SRR9215067		unknown
SRR9215068		unknown
SRR9215069		unknown
SRR9215070		unknown
SRR9215071		unknown
SRR9215072		unknown
SRR9217684	male	male
SRR9217685	male	male
SRR9217686	male	male
SRR9217687	male	male
SRR9217688	male	male
SRR9217689	male	male
SRR922253		unknown
SRR922254		unknown
SRR922256		unknown
SRR922257		unknown
SRR922258		unknown
SRR922259		unknown
SRR924428		unknown
SRR924431		unknown
SRR924433		unknown
SRR924434		unknown
SRR924435		unknown
SRR924436		unknown
SRR924437		unknown
SRR924438		unknown
SRR9303071	male	male
SRR9303072	male	male
SRR9303073	male	male
SRR9303074	male	male
SRR9303077	male	male
SRR9303078	male	male
SRR9303079	male	male
SRR9303080	male	male
SRR9303081	male	male
SRR9303082	male	male
SRR9303083	male	male
SRR9303084	male	male
SRR9303085	male	male
SRR9303086	male	male
SRR9303087	male	male
SRR9303088	male	male
SRR9303090	male	male
SRR947883		unknown
SRR947884		unknown
SRR947885		unknown
SRR947886		unknown
SRR947887		unknown
SRR948314		unknown
SRR948315		unknown
SRR948316		unknown
SRR948317		unknown
SRR948318		unknown
SRR950430		unknown
SRR950431		unknown
SRR950432		unknown
SRR950433		unknown
SRR950434		unknown
SRR950435		unknown
SRR950436		unknown
SRR950437		unknown
SRR950438		unknown
SRR950439		unknown
SRR950440		unknown
SRR952919		unknown
SRR952921		unknown
SRR952927		unknown
SRR952940		unknown
SRR952943		unknown
SRR954775		unknown
SRR954776		unknown
SRR954777		unknown
SRR954778		unknown
SRR954779		unknown
SRR954780		unknown
SRR954781		unknown
SRR954782		unknown
SRR954783		unknown
SRR954784		unknown
SRR954785		unknown
SRR954786		unknown
SRR954787		unknown
SRR954788		unknown
SRR954789		unknown
SRR954790		unknown
SRR954791		unknown
SRR954792		unknown
SRR954793		unknown
SRR954794		unknown
SRR954795		unknown
SRR954796		unknown
SRR954797		unknown
SRR954798		unknown
SRR954799		unknown
SRR954800		unknown
SRR954801		unknown
SRR954802		unknown
SRR954803		unknown
SRR954804		unknown
SRR954805		unknown
SRR954807		unknown
SRR954808		unknown
SRR954809		unknown
SRR954810		unknown
SRR954811		unknown
SRR954812		unknown
SRR954813		unknown
SRR954814		unknown
SRR954815		unknown
SRR954816		unknown
SRR954817		unknown
SRR954818		unknown
SRR954819		unknown
SRR954820		unknown
SRR954821		unknown
SRR954822		unknown
SRR955158		unknown
SRR955160		unknown
SRR955161		unknown
SRR955162		unknown
SRR955163		unknown
SRR955164		unknown
SRR955165		unknown
SRR955166		unknown
SRR955431		unknown
SRR955432		unknown
SRR955433		unknown
SRR955434		unknown
SRR959406		unknown
SRR959407		unknown
SRR959408		unknown
SRR959410		unknown
SRR959411		unknown
SRR959412		unknown
SRR959414		unknown
SRR959415		unknown
SRR959416		unknown
SRR959417		unknown
SRR959419		unknown
SRR959420		unknown
SRR959421		unknown
SRR9627238		unknown
SRR9627239		unknown
SRR9627240		unknown
SRR9646936		unknown
SRR9646937		unknown
SRR9646938		unknown
SRR9646939		unknown
SRR9646940		unknown
SRR9646941		unknown
SRR9646942		unknown
SRR9646943		unknown
SRR9646944		unknown
SRR9646945		unknown
SRR9646946		unknown
SRR9646947		unknown
SRR9646948		unknown
SRR9646949		unknown
SRR9646950		unknown
SRR9646951		unknown
SRR9646952		unknown
SRR9646953		unknown
SRR9648694		unknown
SRR9648695		unknown
SRR9648696		unknown
SRR9648697		unknown
SRR9648698		unknown
SRR9648699		unknown
SRR988264		unknown
SRR988265		unknown
