acc	sex	mapped_sex
GSM1438349	male	male
GSM1438350	male	male
GSM1438351	male	male
GSM1438352	male	male
GSM1438353	male	male
GSM1438354	male	male
GSM1438355	male	male
GSM1438356	male	male
GSM1438357	male	male
GSM1438358	male	male
GSM1438359	male	male
GSM1438360	male	male
GSM1438361	male	male
GSM1438362	male	male
GSM1438363	male	male
GSM1438364	male	male
GSM1438365	male	male
GSM1438366	male	male
GSM1438367	male	male
GSM1438368	male	male
GSM1438369	male	male
GSM1438370	male	male
GSM1438371	male	male
GSM1438372	male	male
GSM1438373	male	male
GSM1438374	male	male
GSM1438375	male	male
GSM1438376	male	male
GSM1438377	male	male
GSM1438378	male	male
GSM1438379	male	male
GSM1438380	male	male
GSM1438381	male	male
GSM1438382	male	male
GSM1438383	male	male
GSM1438384	male	male
GSM1438385	male	male
GSM1438386	male	male
GSM1438387	male	male
GSM1438388	male	male
GSM1438389	male	male
GSM1438390	male	male
GSM1438391	male	male
GSM1438392	male	male
GSM1438393	male	male
GSM1438394	male	male
GSM1438395	male	male
GSM1438396	male	male
GSM1438397	male	male
GSM1438398	male	male
GSM1438399	male	male
GSM1438400	male	male
GSM1438401	male	male
GSM1438402	male	male
GSM1438403	male	male
GSM1438404	male	male
GSM1438405	male	male
GSM1438406	male	male
GSM1438407	male	male
GSM1438408	male	male
GSM1438409	male	male
GSM1438410	male	male
GSM1438411	male	male
GSM1438412	male	male
GSM1438413	male	male
GSM1438414	male	male
GSM1438415	male	male
GSM1438416	male	male
GSM1438417	male	male
GSM1438418	male	male
GSM1438419	male	male
GSM1438420	male	male
GSM1438421	male	male
GSM1438422	male	male
GSM1438423	male	male
GSM1438424	male	male
GSM143946		unknown
GSM143947		unknown
GSM143948		unknown
GSM143949		unknown
GSM143950		unknown
GSM143951		unknown
GSM143952		unknown
GSM143953		unknown
GSM1441351		unknown
GSM1441352		unknown
GSM1441353		unknown
GSM1441354		unknown
GSM1441355		unknown
GSM1441356		unknown
GSM1441357		unknown
GSM1441358		unknown
GSM144637		unknown
GSM144638		unknown
GSM144639		unknown
GSM144640		unknown
GSM144641		unknown
GSM144642		unknown
GSM144733		unknown
GSM144734		unknown
GSM144735		unknown
GSM144736		unknown
GSM144737		unknown
GSM144738		unknown
GSM1463416		unknown
GSM1463417		unknown
GSM1463418		unknown
GSM1463419		unknown
GSM1463420		unknown
GSM1463421		unknown
GSM1470631	female	female
GSM1470632	female	female
GSM1470633	female	female
GSM1470634	female	female
GSM1470635	female	female
GSM1470636	female	female
GSM1470637	female	female
GSM1470638	female	female
GSM1470639	female	female
GSM1470640	female	female
GSM1470641	female	female
GSM1470642	female	female
GSM1470643	female	female
GSM1470644	female	female
GSM1470645	female	female
GSM1470646	male	male
GSM1470647	male	male
GSM1470648	male	male
GSM1470649	male	male
GSM1470650	male	male
GSM1470651	male	male
GSM1470652	male	male
GSM1470653	male	male
GSM1470654	male	male
GSM1470655	male	male
GSM1470656	male	male
GSM1470657	male	male
GSM1470658	male	male
GSM1470659	male	male
GSM1470660	male	male
GSM1470661	female	female
GSM1470662	female	female
GSM1470663	female	female
GSM1470664	female	female
GSM1470665	female	female
GSM1470666	female	female
GSM1470667	female	female
GSM1470668	female	female
GSM1470669	female	female
GSM1470670	female	female
GSM1470671	female	female
GSM1470672	female	female
GSM1470673	female	female
GSM1470674	female	female
GSM1470675	female	female
GSM1470676	male	male
GSM1470677	male	male
GSM1470678	male	male
GSM1470679	male	male
GSM1470680	male	male
GSM1470681	male	male
GSM1470682	male	male
GSM1470683	male	male
GSM1470684	male	male
GSM1470686	male	male
GSM1470687	male	male
GSM1470688	male	male
GSM1470689	male	male
GSM1470690	male	male
GSM1480168		unknown
GSM1480169		unknown
GSM1480170		unknown
GSM1480171		unknown
GSM1480172		unknown
GSM1480173		unknown
GSM1480174		unknown
GSM1480175		unknown
GSM1480176		unknown
GSM1480177		unknown
GSM1480178		unknown
GSM1480179		unknown
GSM1489316	female	female
GSM1489317	female	female
GSM1489318	female	female
GSM1489319	female	female
GSM1489320	female	female
GSM1489321	female	female
GSM1489322	female	female
GSM1489323	female	female
GSM1489324	female	female
GSM1489325	female	female
GSM1489326	female	female
GSM1489327	female	female
GSM1489328	male	male
GSM1489329	male	male
GSM1489330	male	male
GSM1489331	male	male
GSM1489332	male	male
GSM1489333	male	male
GSM1489334	male	male
GSM1489335	male	male
GSM1489336	male	male
GSM1489337	male	male
GSM1489338	male	male
GSM1489339	male	male
GSM1489340	female	female
GSM1489341	female	female
GSM1489342	female	female
GSM1489343	female	female
GSM1489344	female	female
GSM1489345	female	female
GSM1489346	female	female
GSM1489347	female	female
GSM1489348	female	female
GSM1489349	female	female
GSM1489350	female	female
GSM1489351	female	female
GSM1489352	male	male
GSM1489353	male	male
GSM1489354	male	male
GSM1489355	male	male
GSM1489356	male	male
GSM1489357	male	male
GSM1489358	male	male
GSM1489359	male	male
GSM1489360	male	male
GSM1489361	male	male
GSM1489362	male	male
GSM1489363	male	male
GSM149417		unknown
GSM149418		unknown
GSM149419		unknown
GSM149420		unknown
GSM149421		unknown
GSM149422		unknown
GSM149423		unknown
GSM149424		unknown
GSM149425		unknown
GSM149426		unknown
GSM149427		unknown
GSM149428		unknown
GSM149429		unknown
GSM149430		unknown
GSM149431		unknown
GSM1494603	male	male
GSM1494604	male	male
GSM1494605	male	male
GSM1494606	male	male
GSM1494607	male	male
GSM1494608	male	male
GSM1494609	male	male
GSM1494610	male	male
GSM1494637		unknown
GSM1494638		unknown
GSM1494639		unknown
GSM1494640		unknown
GSM1494641		unknown
GSM1494642		unknown
GSM1494643		unknown
GSM1494644		unknown
GSM1494645		unknown
GSM1494646		unknown
GSM1494647		unknown
GSM1494648		unknown
GSM1494649		unknown
GSM1494650		unknown
GSM1494651		unknown
GSM1494652		unknown
GSM1494653		unknown
GSM1494654		unknown
GSM1494655		unknown
GSM1494656		unknown
GSM1494657		unknown
GSM1494658		unknown
GSM1494659		unknown
GSM1494660		unknown
GSM1494661		unknown
GSM1494662		unknown
GSM1494663		unknown
GSM1494664		unknown
GSM1494665		unknown
GSM1494666		unknown
GSM1494667		unknown
GSM1494668		unknown
GSM1494669		unknown
GSM1494670		unknown
GSM1494671		unknown
GSM1494672		unknown
GSM1494673		unknown
GSM1494674		unknown
GSM1494675		unknown
GSM1494676		unknown
GSM1494677		unknown
GSM1494678		unknown
GSM1494679		unknown
GSM1494680		unknown
GSM1494681		unknown
GSM1494682		unknown
GSM1494683		unknown
GSM1494684		unknown
GSM1494685		unknown
GSM1494686		unknown
GSM1494687		unknown
GSM1494688		unknown
GSM1494689		unknown
GSM1494690		unknown
GSM1494691		unknown
GSM1494692		unknown
GSM1494693		unknown
GSM1494694		unknown
GSM1494695		unknown
GSM1494696		unknown
GSM1494697		unknown
GSM1494698		unknown
GSM1494699		unknown
GSM1494700		unknown
GSM1494701		unknown
GSM1494702		unknown
GSM1494703		unknown
GSM1494704		unknown
GSM1494705		unknown
GSM1494706		unknown
GSM1494707		unknown
GSM1494708		unknown
GSM1494709		unknown
GSM1494710		unknown
GSM1494711		unknown
GSM1494712		unknown
GSM1494713		unknown
GSM1494714		unknown
GSM1494715		unknown
GSM1494716		unknown
GSM1494717		unknown
GSM1494718		unknown
GSM1494719		unknown
GSM1494720		unknown
GSM1494721		unknown
GSM1494722		unknown
GSM1494723		unknown
GSM1494724		unknown
GSM1494725		unknown
GSM1494726		unknown
GSM1494727		unknown
GSM1494728		unknown
GSM1494729		unknown
GSM1494730		unknown
GSM1494731		unknown
GSM1494732		unknown
GSM1495844	male	male
GSM1495845	male	male
GSM1495846	male	male
GSM1495847	male	male
GSM1495848	male	male
GSM1495849	male	male
GSM1495850	male	male
GSM1495851	male	male
GSM1495852	male	male
GSM1495853	male	male
GSM1495854	male	male
GSM1495855	male	male
GSM1495856	male	male
GSM1495857	male	male
GSM1495858	male	male
GSM1496343		unknown
GSM1496344		unknown
GSM1496345		unknown
GSM1496346		unknown
GSM1496347		unknown
GSM1496348		unknown
GSM1496349		unknown
GSM1496350		unknown
GSM1496351		unknown
GSM1496355		unknown
GSM1496356		unknown
GSM1496357		unknown
GSM1496372		unknown
GSM1496373		unknown
GSM1496374		unknown
GSM1496375		unknown
GSM1496376		unknown
GSM1496377		unknown
GSM1496378		unknown
GSM1496379		unknown
GSM1496380		unknown
GSM1496381		unknown
GSM1496382		unknown
GSM1496383		unknown
GSM1496384		unknown
GSM1496385		unknown
GSM1498131		unknown
GSM1498132		unknown
GSM1498133		unknown
GSM1498134		unknown
GSM1498135		unknown
GSM1498136		unknown
GSM1498137		unknown
GSM1498138		unknown
GSM1498139		unknown
GSM1502412	male	male
GSM1502413	male	male
GSM1502414	male	male
GSM1502415	male	male
GSM1502416	male	male
GSM1502417	male	male
GSM1502418	male	male
GSM1502419	male	male
GSM1502420	male	male
GSM1502421	male	male
GSM1502422	male	male
GSM1502423	male	male
GSM1502424	male	male
GSM1502425	male	male
GSM1502426	male	male
GSM1502427	male	male
GSM1502428	male	male
GSM1502429	male	male
GSM1502430	male	male
GSM1502431	male	male
GSM1502432	male	male
GSM1502433	male	male
GSM1502434	male	male
GSM1502435	male	male
GSM1502436	male	male
GSM1502437	male	male
GSM1507918	male	male
GSM1507919	male	male
GSM1507920	male	male
GSM1507921	female	female
GSM1507922	female	female
GSM1507923	female	female
GSM1507924	male	male
GSM1507925	male	male
GSM1507926	male	male
GSM1507927	female	female
GSM1507928	female	female
GSM1507929	female	female
GSM1509422	male	male
GSM1509423	male	male
GSM1509424	male	male
GSM1509425	male	male
GSM1509426	male	male
GSM1509427	male	male
GSM1509428	male	male
GSM1509429	male	male
GSM1509430	male	male
GSM1509431	male	male
GSM1509432	male	male
GSM1509433	male	male
GSM1509434	male	male
GSM1509435	male	male
GSM1509436	male	male
GSM151566		unknown
GSM151567		unknown
GSM151568		unknown
GSM151569		unknown
GSM151570		unknown
GSM151571		unknown
GSM151572		unknown
GSM151573		unknown
GSM151598		unknown
GSM151599		unknown
GSM151600		unknown
GSM151601		unknown
GSM151605		unknown
GSM151609		unknown
GSM151610		unknown
GSM151611		unknown
GSM151613		unknown
GSM151614		unknown
GSM151615		unknown
GSM151616		unknown
GSM151617		unknown
GSM151618		unknown
GSM151620		unknown
GSM151621		unknown
GSM1519552		unknown
GSM1519553		unknown
GSM1519554		unknown
GSM1519555		unknown
GSM1519556		unknown
GSM1519557		unknown
GSM1519558		unknown
GSM1519559		unknown
GSM1520567		unknown
GSM1520568		unknown
GSM1522147		unknown
GSM1522148		unknown
GSM1522149		unknown
GSM1522150		unknown
GSM1522151		unknown
GSM1522152		unknown
GSM1522153		unknown
GSM1522154		unknown
GSM1522155		unknown
GSM1522156		unknown
GSM1522157		unknown
GSM1522158		unknown
GSM1522159		unknown
GSM1522160		unknown
GSM1522161		unknown
GSM1522162		unknown
GSM1522163		unknown
GSM1522164		unknown
GSM1522165		unknown
GSM1522166		unknown
GSM1522167		unknown
GSM1522168		unknown
GSM1522169		unknown
GSM1522170		unknown
GSM1522171		unknown
GSM1522172		unknown
GSM1522173		unknown
GSM1522174		unknown
GSM1522175		unknown
GSM1522176		unknown
GSM1522177		unknown
GSM1522178		unknown
GSM1522179		unknown
GSM1522180		unknown
GSM1522181		unknown
GSM1522182		unknown
GSM1526478		unknown
GSM1526479		unknown
GSM1526480		unknown
GSM1526481		unknown
GSM1526482		unknown
GSM1526483		unknown
GSM1526484		unknown
GSM1526485		unknown
GSM1526486		unknown
GSM1526487		unknown
GSM1526488		unknown
GSM1526489		unknown
GSM1526490		unknown
GSM1526491		unknown
GSM1526492		unknown
GSM1526493		unknown
GSM1541068	male	male
GSM1541069	male	male
GSM1541070	male	male
GSM1541071	male	male
GSM1541072	male	male
GSM1541073	male	male
GSM1541074	male	male
GSM1541075	male	male
GSM1541076	male	male
GSM1541077	male	male
GSM1541078	male	male
GSM1541079	male	male
GSM1541080	male	male
GSM1541081	male	male
GSM1541082	male	male
GSM1541083	male	male
GSM1541084	male	male
GSM1541085	male	male
GSM1541086	male	male
GSM1541087	male	male
GSM1541088	male	male
GSM1541089	male	male
GSM1541090	male	male
GSM1541091	male	male
GSM1544184	female	female
GSM1544185	female	female
GSM1544186	female	female
GSM1544187	female	female
GSM1544188	female	female
GSM1544189	female	female
GSM1544190	female	female
GSM1544191	female	female
GSM1544192	female	female
GSM1544193	female	female
GSM1544194	female	female
GSM1544195	female	female
GSM154469		unknown
GSM154470		unknown
GSM154471		unknown
GSM154472		unknown
GSM154473		unknown
GSM154474		unknown
GSM154475		unknown
GSM154476		unknown
GSM154477		unknown
GSM154478		unknown
GSM154479		unknown
GSM154480		unknown
GSM154481		unknown
GSM154482		unknown
GSM154483		unknown
GSM154484		unknown
GSM1545183		unknown
GSM1545184		unknown
GSM1545185		unknown
GSM1545186		unknown
GSM1545187		unknown
GSM1545188		unknown
GSM1545189		unknown
GSM1545190		unknown
GSM1545191		unknown
GSM1545192		unknown
GSM1545193		unknown
GSM1545194		unknown
GSM1545364		unknown
GSM1545365		unknown
GSM1545366		unknown
GSM1545367		unknown
GSM1545368		unknown
GSM1545369		unknown
GSM154551	male	male
GSM154552	male	male
GSM154553	male	male
GSM154554	male	male
GSM154555	male	male
GSM154556	male	male
GSM154557	male	male
GSM154558	male	male
GSM154559	male	male
GSM154560	male	male
GSM154561	male	male
GSM154562	male	male
GSM154575		unknown
GSM154577		unknown
GSM154578		unknown
GSM154579		unknown
GSM154580		unknown
GSM154581		unknown
GSM154582		unknown
GSM154583		unknown
GSM154584		unknown
GSM154585		unknown
GSM154586		unknown
GSM154587		unknown
GSM154588		unknown
GSM154589		unknown
GSM154590		unknown
GSM154591		unknown
GSM154592		unknown
GSM154593		unknown
GSM154594		unknown
GSM154595		unknown
GSM154596		unknown
GSM154597		unknown
GSM154598		unknown
GSM154599		unknown
GSM154600		unknown
GSM154601		unknown
GSM154602		unknown
GSM154603		unknown
GSM154604		unknown
GSM154605		unknown
GSM154606		unknown
GSM154607		unknown
GSM154608		unknown
GSM154609		unknown
GSM154610		unknown
GSM154611		unknown
GSM154612		unknown
GSM154613		unknown
GSM154614		unknown
GSM1547228	male	male
GSM1547231	male	male
GSM1547232	male	male
GSM1547234	male	male
GSM1547236	male	male
GSM1547237	female	female
GSM1547239	female	female
GSM1547241	female	female
GSM1547243	female	female
GSM1547245	female	female
GSM1547247	male	male
GSM1547248	male	male
GSM1547250	male	male
GSM1547252	male	male
GSM1547254	male	male
GSM1547256	female	female
GSM1547257	female	female
GSM1547258	female	female
GSM1547259	female	female
GSM1547260	female	female
GSM1547261	male	male
GSM1547262	male	male
GSM1547263	male	male
GSM1547264	male	male
GSM1547265	male	male
GSM1547266	female	female
GSM1547267	female	female
GSM1547268	female	female
GSM1547269	female	female
GSM1547270	female	female
GSM1547271	male	male
GSM1547272	male	male
GSM1547273	male	male
GSM1547274	male	male
GSM1547275	female	female
GSM1547276	female	female
GSM1547277	female	female
GSM1547278	female	female
GSM1547279	male	male
GSM1547280	male	male
GSM1547281	male	male
GSM1547282	male	male
GSM1547283	male	male
GSM1547284	female	female
GSM1547285	female	female
GSM1547286	female	female
GSM1547287	female	female
GSM1547288	male	male
GSM1547289	male	male
GSM1547290	male	male
GSM1547291	male	male
GSM1547292	male	male
GSM1547293	female	female
GSM1547294	female	female
GSM1547295	female	female
GSM1547296	female	female
GSM1547297	female	female
GSM1547298	male	male
GSM1547299	male	male
GSM1547300	male	male
GSM1547301	male	male
GSM1547302	male	male
GSM1547303	female	female
GSM1547304	female	female
GSM1547305	female	female
GSM1547306	female	female
GSM1547307	female	female
GSM1547308	male	male
GSM1547309	male	male
GSM1547310	male	male
GSM1547311	male	male
GSM1547312	male	male
GSM1547313	female	female
GSM1547314	female	female
GSM1547315	female	female
GSM1547316	female	female
GSM1547317	female	female
GSM1547318	male	male
GSM1547319	male	male
GSM1547320	male	male
GSM1547321	male	male
GSM1547322	male	male
GSM1547323	female	female
GSM1547324	female	female
GSM1547325	female	female
GSM1547326	female	female
GSM1547327	male	male
GSM1547328	male	male
GSM1547329	male	male
GSM1547330	male	male
GSM1547331	male	male
GSM1547332	female	female
GSM1547333	female	female
GSM1547334	female	female
GSM1547335	female	female
GSM1547336	female	female
GSM1547337	male	male
GSM1547338	male	male
GSM1547339	male	male
GSM1547340	male	male
GSM1547341	female	female
GSM1547342	female	female
GSM1547343	female	female
GSM1547344	female	female
GSM1547345	female	female
GSM1547346	male	male
GSM1547347	male	male
GSM1547348	male	male
GSM1547349	male	male
GSM1547350	male	male
GSM1547351	female	female
GSM1547352	female	female
GSM1547353	female	female
GSM1547354	female	female
GSM1547355	male	male
GSM1547356	male	male
GSM1547357	male	male
GSM1547358	male	male
GSM1547359	male	male
GSM1547360	female	female
GSM1547361	female	female
GSM1547362	female	female
GSM1547363	female	female
GSM1547364	female	female
GSM1547365	male	male
GSM1547366	male	male
GSM1547367	male	male
GSM1547368	male	male
GSM1547369	female	female
GSM1547370	female	female
GSM1547371	female	female
GSM1547372	male	male
GSM1547373	male	male
GSM1547374	male	male
GSM1547375	male	male
GSM1547376	male	male
GSM1547377	female	female
GSM1547378	female	female
GSM1547379	female	female
GSM1547380	female	female
GSM1547381	female	female
GSM1547382	male	male
GSM1547383	male	male
GSM1547384	male	male
GSM1547385	male	male
GSM1547386	female	female
GSM1547387	female	female
GSM1547388	female	female
GSM1547389	female	female
GSM1547390	female	female
GSM1547391	male	male
GSM1547392	male	male
GSM1547393	male	male
GSM1547394	male	male
GSM1547395	male	male
GSM1547396	female	female
GSM1547397	female	female
GSM1547398	female	female
GSM1547399	female	female
GSM1547400	female	female
GSM1547401	male	male
GSM1547402	male	male
GSM1547403	male	male
GSM1547404	male	male
GSM1547405	female	female
GSM1547406	female	female
GSM1547407	female	female
GSM1547408	female	female
GSM1547409	male	male
GSM1547410	male	male
GSM1547411	female	female
GSM1547412	female	female
GSM1547413	female	female
GSM1547414	female	female
GSM1547415	male	male
GSM1547416	male	male
GSM1547417	male	male
GSM1547418	female	female
GSM1547419	female	female
GSM1547420	female	female
GSM1547421	female	female
GSM1547422	female	female
GSM1547423	female	female
GSM1547424	female	female
GSM1547425	female	female
GSM1547426	female	female
GSM1547427	female	female
GSM1547428	male	male
GSM1547429	male	male
GSM1547430	male	male
GSM1547431	male	male
GSM1547432	female	female
GSM1547433	female	female
GSM1547434	female	female
GSM1547435	male	male
GSM1547436	male	male
GSM1547437	male	male
GSM1547438	male	male
GSM1547439	male	male
GSM1547440	female	female
GSM1547441	female	female
GSM1547442	female	female
GSM1547443	female	female
GSM1547444	female	female
GSM1547445	male	male
GSM1547446	male	male
